book_id,original_title,authors,isbn,original_publication_year,average_rating
7553,Dust & Decay,Jonathan Maberry,1442402350,2011,4.29
7554,Alienated,Melissa Landers,1423170288,2014,3.95
7555,Bone Gap,Laura Ruby,,2015,3.86
7556,"Big Cherry Holler (Big Stone Gap, Book 2)",Adriana Trigiani,743430344,2001,3.92
7557,,Marcus Samuelsson,385342608,2012,3.8
7558,Teen Idol,Meg Cabot,60096187,2004,3.53
7559,The Thing Around Your Neck,Chimamanda Ngozi Adichie,307271072,2009,4.18
7560,Caraval,Stephanie Garber,1250095255,2017,3.97
7561,Bright Shiny Morning,James Frey,61573132,2008,3.8
7562,The Story of an Hour,Kate Chopin,078915479X,1894,4.08
7563,Rabbit Is Rich,John Updike,140249435,1981,3.9
7564,"Lots of Candles, Plenty of Cake",Anna Quindlen,1400069343,2012,3.71
7565,Scars,Cheryl Rainfield,193481332X,2010,4.17
7566,The Fixer Upper,Mary Kay Andrews,60837381,2009,3.88
7567,Negeri 5 Menara,Ahmad Fuadi,,2009,4.04
7568,Empire of Ivory,Naomi Novik,345496876,2007,3.93
7569,"An Army at Dawn: The War in Africa, 1942-1943",Rick Atkinson,805062882,2002,4.25
7570,Daddy's Little Girl,Mary Higgins Clark,743460529,2002,3.85
7571,Ricochet,Sandra Brown,1416532358,2006,3.96
7572,Can't Wait to Get to Heaven,Fannie Flagg,1400061261,2006,3.89
7573,Among Others,Jo Walton,076532153X,2011,3.68
7574,Seduction in Death,J.D. Robb,749934395,2001,4.3
7575,Double Indemnity,James M. Cain,679723226,1936,4.12
7576,Upon the Midnight Clear,Sherrilyn Kenyon,312947054,2007,4
7577,Presentation Zen: Simple Ideas on Presentation Design and Delivery (Voices That Matter),Garr Reynolds,321525655,2007,4.08
7578, ,R.A. Salvatore,786927720,2001,4.07
7579,"Goodbye, Columbus and Five Short Stories",Philip Roth,679601597,1959,3.87
7580,"Bone: Quest For The Spark, Book One ","Tom Sniegoski, Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",545141028,2009,4.33
7581,,Josh Kaufman,1591843529,2010,4.04
7582,,Dorothea Benton Frank,62132466,2013,3.67
7583,No Mercy,Sherrilyn Kenyon,312546564,2010,4.28
7584,The Library at Mount Char,Scott  Hawkins,553418602,2015,4.07
7585,Fire Star,Chris d'Lacey,439845823,2005,3.91
7586,Texas,James A. Michener,375761411,1985,4.06
7587,Your Best Life Now: 7 Steps to Living at Your Full Potential,Joel Osteen,446532754,2004,4
7588,,Jennifer L. Holm,375836888,2010,3.93
7589,The Vor Game,Lois McMaster Bujold,671720147,1990,4.28
7590,,"Mary Beth Chapman, Steven Curtis Chapman",1441213570,2010,4.3
7591,Broken Monsters,Lauren Beukes,316216828,2014,3.59
7592,The Journals of Sylvia Plath,"Sylvia Plath, Karen V. Kukil",385720254,1982,4.29
7593,This is Water,David Foster Wallace,316068225,2009,4.53
7594,QED: The Strange Theory of Light and Matter,Richard Feynman,691024170,1985,4.23
7595,Defiance,"Lili St. Crow, Lilith Saintcrow",1595143920,2011,4.19
7596,Haunted,Kelley Armstrong,553587080,2005,4.08
7597,The Sweet Potato Queens' Book of Love,Jill Conner Browne,609804138,1999,3.7
7598,Mastiff,Tamora Pierce,375814701,2011,4.24
7599,The Madonnas of Leningrad,Debra Dean,60825316,2006,3.77
7600,Divine Misdemeanors ,Laurell K. Hamilton,345495969,2009,4.04
7601,Sweetheart,Chelsea Cain,031236847X,2008,4.05
7602,Caim,José Saramago,972212076X,2009,3.89
7603,All Tomorrow's Parties,William Gibson,425190447,1999,3.88
7604,The Quantum Thief,Hannu Rajaniemi,575088877,2010,3.83
7605,Shock Wave,John Sandford,,2011,4.19
7606,Logisch-Philosophische Abhandlung,Ludwig Wittgenstein,415254086,1921,4.06
7607,Lord Edgware Dies,Agatha Christie,2314576,1933,3.88
7608,Batman (Volume 2): Hush,"Jeph Loeb, Jim Lee, Scott Williams",1401200923,2003,4.25
7609,Dog on It,Spencer Quinn,1416585834,2008,3.85
7610,,Mary Kay Andrews,312642717,2012,3.92
7611,And to Think That I Saw It on Mulberry Street,Dr. Seuss,7169922,1937,3.99
7612,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris Kearns Goodwin,141654786X,2013,4.16
7613,"Chasing the Prophecy (Beyonders, #3)",Brandon Mull,1416997962,2013,4.35
7614,The Short Victorious War,David Weber,671875965,1994,4.16
7615,Drinking: A Love Story,Caroline Knapp,385315546,1996,4.04
7616,Cinq semaines en ballon,Jules Verne,1421820609,1863,3.74
7617,Dragon's Oath,"P.C. Cast, Kristin Cast",1250000238,2011,4.06
7618,Grave Witch,Kalayna Price,451463803,2010,3.96
7619,Sleeping Murder,Agatha Christie,2317850,1976,3.91
7620,Ethan Frome and Other Short Fiction,"Edith Wharton, Mary Gordon",553212559,1911,3.65
7621,The Assassin and the Desert,Sarah J. Maas,,2012,4.4
7622,On the Genealogy of Morals / Ecce Homo,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",679724621,1887,4.14
7623,Adrift: Seventy-Six Days Lost at Sea,Steven Callahan,618257322,1986,4.09
7624,Once and Always,Judith McNaught,1416530738,1987,4.21
7625,Bloodline,James Rollins,61784796,2012,4.23
7626,"Best Friends for Never (The Clique, #2)",Lisi Harrison,316701319,2004,3.73
7627,Death of Kings,Bernard Cornwell,7331789,2011,4.28
7628,Onward: How Starbucks Fought for Its Life without Losing Its Soul,"Howard Schultz, Joanne Gordon",1605292885,2007,3.79
7629,Auschwitz: A New History,Laurence Rees,158648303X,2005,4.24
7630,The Long Walk: The True Story of a Trek to Freedom,Slavomir Rawicz,1592289444,1956,4.18
7631,Three Fates,Nora Roberts,515135062,2002,4.03
7632,Passenger,Alexandra Bracken,1484715772,2016,3.84
7633,"Born in Death (In Death, #23)","J.D. Robb, Susan Ericksen",425215687,2006,4.33
7634,"Close Your Eyes, Hold Hands",Chris Bohjalian,385534833,2014,3.59
7635,A Pocket Full of Rye,Agatha Christie,451199863,1953,3.83
7636,of course i love you,"Durjoy Datta, Maanvi Ahuja",8188575658,2008,3.21
7637,Virgin River,Robyn Carr,778324907,2007,4.12
7638,The Algebraist,Iain M. Banks,1597800449,2004,3.99
7639,Meu Pé de Laranja Lima,"José Mauro de Vasconcelos, قاسم صنعوی",964913980X,1968,4.36
7640,Stone Mattress,Margaret Atwood,385539126,2014,3.93
7641,The Whistling Season,Ivan Doig,151012377,2006,4.01
7642,Rebel Spring,"Morgan Rhodes, Michelle Rowen",1595145931,2013,4.16
7643,NYPD Red 2,"James Patterson, Marshall Karp",316211265,2014,4.07
7644,Chesapeake,James A. Michener,812970438,1978,4.14
7645,The List,Steve Martini,515121495,1997,3.95
7646,,Gloria Levine,1561371734,,3.95
7647,Devil in a Blue Dress,Walter Mosley,743451791,1990,3.91
7648,Shakespeare's Romeo and Juliet,"Michael Rosen, Jane Ray",763622583,2003,4.09
7649,The Killer Inside Me,Jim Thompson,679733973,1952,3.9
7650,Lady Audley's Secret,Mary Elizabeth Braddon,192835203,1862,3.73
7651,Todos os Nomes,"José Saramago, Margaret Jull Costa",156010593,1997,3.88
7652,"Lucia, Lucia",Adriana Trigiani,345472446,2003,3.92
7653,Tiger Lily,Jodi Lynn Anderson,62114611,2012,3.98
7654,Return,"Karen Kingsbury, Gary Smalley",842382895,2003,4.44
7655,The Ruby in the Smoke,Philip Pullman,394895894,1985,3.75
7656,Georgiana: Duchess of Devonshire,Amanda Foreman,375753834,1998,3.79
7657,Scarlet,A.C. Gaughen,802723462,2012,3.95
7658,Stealing Parker,Miranda Kenneally,1402271875,2012,3.88
7659,,Mary Kay Andrews,1250065941,2016,3.7
7660,"Fables, Volume 5: The Mean Seasons","Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti",1401204864,2005,4.19
7661,Dom Casmurro,Machado de Assis,850515033,1899,4.24
7662,The Illuminatus! Trilogy,"Robert Shea, Robert Anton Wilson",440539811,1975,4
7663,Lockdown,Alexander Gordon Smith,374324913,2009,4.1
7664,The Final Solution: A Story of Detection,"Michael Chabon, Jay Ryan",60777109,2004,3.31
7665,,Nancy Thayer,345518284,2010,3.77
7666,International Flavor,"John Layman, Rob Guillory",1607062607,2010,4.13
7667,Lost Souls,Poppy Z. Brite,440212812,1992,3.89
7668,The Secret Agent: A Simple Tale,Joseph Conrad,192801694,1907,3.59
7669,The Way of Zen,Alan W. Watts,375705104,1957,4.18
7670,Nexus,Ramez Naam,857662937,2012,4.06
7671,The wolf and the dove,Kathleen E. Woodiwiss,380007789,1974,4.14
7672,,Veronica Roth,006228567X,2014,4.19
7673,Nora Webster,Colm Tóibín,1439138338,2014,3.58
7674,Requiem (Providence #2),Jamie McGuire,615487424,2011,4.15
7675,The Emperor's Tomb,Steve Berry,345505492,2010,3.95
7676,Fear Nothing,Lisa Gardner,525953086,2014,4.1
7677,Baking: From My Home to Yours,"Dorie Greenspan, Alan    Richardson",618443363,1980,4.18
7678,,Jane Green,670021792,2010,3.81
7679,For You,Kristen Ashley,,2011,4.19
7680,ラブ★コン 1,"Aya Nakahara, Pookie Rolf",1421513439,2001,4.22
7681,Elephants Can Remember,Agatha Christie,425067823,1972,3.62
7682,,Belle Aurora,,2013,3.99
7683,What to Expect the First Year,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",761129588,1989,3.86
7684,The Gift,Danielle Steel,440221315,1986,3.91
7685,The Lions of Little Rock,Kristin Levine,039925644X,2012,4.22
7686,Self Matters: Creating Your Life from the Inside Out,Phillip C. McGraw,074322423X,2000,3.62
7687,,Amanda Hocking,1453860959,2010,3.97
7688,ヘタリア 1 Axis Powers,Hidekaz Himaruya,1427818762,2008,4.35
7689,Finding Nemo,"Andrew Stanton, Walt Disney Company",1591827582,1996,4.47
7690,Calling Doctor Amelia Bedelia (I Can Read Book 2),"Herman Parish, Lynn Sweat",60087803,2002,4.29
7691,Timeless,Gail Carriger,,2012,4.12
7692,"These High, Green Hills",Jan Karon,1589190645,1995,4.27
7693,How Google Works,"Eric Schmidt, Jonathan Rosenberg",,2014,4.03
7694,Killing Sarai,J.A. Redmerski,,2013,4.17
7695,The Time of My Life,Cecelia Ahern,7350430,2011,3.85
7696,Now We Are Six,"A.A. Milne, Ernest H. Shepard",525444467,1927,4.38
7697,The Secret Circle: The Captive Part II and The Power,L.J. Smith,61671355,2009,4.11
7698,Ladies' Night ,Mary Kay Andrews,1250019672,2013,3.8
7699,Family Pictures,Jane Green,312591837,2013,3.62
7700,"Taken by Midnight (Midnight Breed, #8)",Lara Adrian,440245273,2010,4.27
7701,Os Maias,"José Maria de Eça de Queirós, Ester de Lemos",9725681363,1888,3.99
7702,The Law of Moses,Amy Harmon,,2014,4.37
7703,Good as Gone,Amy Gentry,544920953,2016,3.53
7704,Holding the Dream,Nora Roberts,515142883,1996,4.02
7705,,Tijan,,2013,4.28
7706,Mr. Darcy's Diary,Amanda Grange,1402208766,2005,3.63
7707,L.A. Requiem,Robert Crais,2266120921,1999,4.26
7708,,Joshilyn Jackson,446582352,2010,3.93
7709,,Miranda Hart,1444734148,2012,3.8
7710,Eventide,Kent Haruf,375725768,2004,4.16
7711,Fahrenheit 451: The Authorized Adaptation,"Tim Hamilton, Ray Bradbury",080905101X,2009,3.92
7712,スペシャル·エー,Maki Minami,,2003,4.18
7713,オール・ユー・ニード・イズ・キル,"Hiroshi Sakurazaka, 桜坂洋, Alexander O. Smith, Joseph Reeder",1421527618,2004,4.05
7714,The Bronze Bow,Elizabeth George Speare,395137195,1961,3.93
7715,Essays in Love,Alain de Botton,802142400,1993,3.97
7716,A Civil Action,Jonathan Harr,679772677,1995,3.94
7717,Millions of Cats,Wanda Gág,142407089,1928,4.08
7718,Dark challenge,Christine Feehan,,2000,4.23
7719,Mistress,"James Patterson, David Ellis",1611130433,2013,3.52
7720,Grandfather's Journey,Allen Say,395570352,1993,4.12
7721,Savannah Blues,Mary Kay Andrews,60519134,2002,3.97
7722,Excavation,James Rollins,038081093X,2000,4.02
7723,,"René Descartes, Donald A. Cress",872204227,1637,3.7
7724,Scarecrow,Matthew Reilly,312937660,2003,4.21
7725,Endlessly,Kiersten White,61985880,2012,3.99
7726,,Ella Carey,,2016,3.9
7727,"Living Buddha, Living Christ",Thich Nhat Hanh,1573225681,1995,4.13
7728,The Earthsea Trilogy,Ursula K. Le Guin,140050930,1975,4.25
7729,Left Drowning,Jessica Park,1477817158,2013,4.14
7730,A Sick Day for Amos McGee,"Philip C. Stead, Erin E. Stead",1596434023,2010,4.25
7731,Fourth of July Creek,Smith Henderson,62286447,2014,3.83
7732,Absolute Fear,Lisa Jackson,758211821,2007,4.15
7733,True Evil,Greg Iles,743292499,2006,4.05
7734,Tobacco Road,"Erskine Caldwell, Lewis Nordan",082031661X,1932,3.73
7735,The Suspicions of Mr. Whicher: Murder and the Undoing of a Great Victorian Detective,Kate Summerscale,802715354,2008,3.43
7736,Lord of Scoundrels,Loretta Chase,380776162,1995,4.12
7737,Ozma of Oz,L. Frank Baum,543895149,1907,3.97
7738,The Johnstown Flood,David McCullough,844662925,1968,4.11
7739,The Christmas Sweater,Glenn Beck,141659485X,2008,3.79
7740,Tales From a Not-So-Happy-Heartbreaker,Rachel Renée Russell,1442449632,2010,4.42
7741,Deep Fathom,James Rollins,380818809,2001,4.07
7742,The Gate House,Nelson DeMille,446533424,2008,3.71
7743,Stay with Me,"J. Lynn, Jennifer L. Armentrout",62294806,2014,4.17
7744,Seven Years to Sin,Sylvia Day,758290411,2011,3.89
7745,Perfect Scoundrels,Ally Carter,1423166000,2013,4.28
7746,When the Game Was Ours,"Larry Bird, Earvin Johnson, Jackie MacMullan",547225474,2009,4.16
7747,The Two Swords (Hunter's Blades #3),R.A. Salvatore,786937904,2004,4.16
7748,Nemesis,Agatha Christie,451200187,1971,3.84
7749,All Families Are Psychotic,Douglas Coupland,1582342156,2001,3.69
7750,The Blessing Way,Tony Hillerman,61000019,1970,4.06
7751,Another Piece of My Heart,Jane Green,312591829,2012,3.7
7752,Stenhuggaren,Camilla Läckberg,9137126385,2005,3.85
7753,The Pigeon Wants a Puppy!,Mo Willems,1423109600,2008,4.37
7754,The Road to Character,David  Brooks,081299325X,2015,3.66
7755,El general en su laberinto,"Gabriel García Márquez, Edith Grossman",1400043336,1989,3.66
7756,La ciudad y los perros,Mario Vargas Llosa,8466309152,1962,4.09
7757,Amy & Matthew,Cammie McGovern,62271121,2014,3.7
7758,Die Again,Tess Gerritsen,345543858,2014,4.16
7759,Party Princess,Meg Cabot,60724552,2006,3.67
7760,,H.M. Ward,,2013,4.13
7761,Witness,Sandra Brown,044619154X,1995,3.98
7762,The Scar of David,Susan Abulhawa,1608190463,2006,4.35
7763,The Nanny,Melissa Nathan,60560118,2003,3.78
7764,Manwhore,Katy Evans,1501101536,2015,4.14
7765,Ex-Heroes,Peter Clines,804136572,2010,3.87
7766,Absolution Gap,Alastair Reynolds,441012914,2003,4.01
7767,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",Enid Blyton,1405201711,1991,4.28
7768,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,874869226,1999,3.9
7769,Scoop,Evelyn Waugh,141187492,1937,3.86
7770,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,609809547,2001,3.84
7771,Birds of America: Stories,Lorrie Moore,312241224,1998,4.12
7772,Big Rock,Lauren Blakely,692572031,2016,3.97
7773,Three Dark Crowns,Kendare Blake,,2016,3.86
7774,"Lunch in Paris: A Love Story, with Recipes",Elizabeth Bard,031604279X,2010,3.67
7775,Love and War ,John Jakes,451200829,1984,4.1
7776,Destined,Aprilynne Pike,61668125,2012,4.19
7777,The Pale King,"David Foster Wallace, Michael Pietsch",316074233,2011,3.95
7778,論語 [Lún Yǔ],"Confucius, D.C. Lau",140443487,-476,3.82
7779,I'm with the Band: Confessions of a Groupie,"Pamela Des Barres, Dave Navarro",1556525893,1987,3.67
7780,Succubus Heat,Richelle Mead,553820273,2009,4.19
7781,"The Walking Dead, Vol. 9: Here We Remain","Robert Kirkman, Charlie Adlard, Cliff Rathburn",1607060221,2009,4.25
7782,Under Locke,Mariana Zapata,,2014,4.11
7783,Il Gattopardo,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",679731210,1958,3.99
7784,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",785123288,2001,3.96
7785,Dawn ,V.C. Andrews,671670689,1990,3.87
7786,On the Prowl,"Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",425216594,2007,4.05
7787,Silent Prey,John Sandford,425137562,1992,4.13
7788,Battleaxe (The Axis Trilogy #1),Sara Douglass,765356163,1995,3.93
7789,The Many Lives & Secret Sorrows of Josephine B.,Sandra Gulland,684856069,1995,4.09
7790,الجزار,حسن الجندي,,2011,4.11
7791,Come Home,Lisa Scottoline,312380828,2012,3.56
7792,A Tale Dark and Grimm,Adam Gidwitz,525423346,2010,4.04
7793,The Ambassador's Mission,Trudi Canavan,316037834,2010,3.9
7794,Everyman,Philip Roth,307277712,2006,3.54
7795,Supernova: Akar,Dee Lestari,9799625726,2002,3.78
7796,The Dirty Girls Social Club,"Alisa Valdes, Alisa Valdes-Rodriguez",312313829,2003,3.46
7797,Dark Reunion,L.J. Smith,61059927,1991,3.54
7798,The Dice Man,Luke Rhinehart,6513905,1971,3.6
7799,黒執事 II [Kuroshitsuji II],"Yana Toboso, Tomo Kimura",316084255,2007,4.48
7800,Imperial Bedrooms,Bret Easton Ellis,330517090,2010,3.14
7801,Addicted to You,"Krista Ritchie, Becca Ritchie",,2013,3.9
7802,Just One Night,Gayle Forman,698184890,2014,4.12
7803,,Amazon,,2009,3.64
7804,,"James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke",1611139856,2011,3.87
7805,"The Third Day, The Frost",John Marsden,439829127,1995,4.19
7806,Sadako and the Thousand Paper Cranes,"Eleanor Coerr, Ronald Himler",,1977,4.09
7807,デスノート #4 (Desu Nōto) Koigokoro (恋心),"Tsugumi Ohba, Takeshi Obata",142150331X,2004,4.38
7808,The Daughter of Time,Josephine Tey,684803860,1951,3.95
7809,Prince of Fire,Daniel Silva,451215737,2005,4.17
7810,La lenteur,"Milan Kundera, Linda Asher",60928417,1995,3.66
7811,The Autumn Republic ,Brian  McClellan,316219126,2015,4.35
7812,Delta of Venus,Anaïs Nin,1579125743,1977,3.69
7813,The Walking Dead Volume 11,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",1607061228,2010,4.33
7814,Rainbows End,Vernor Vinge,812536363,2006,3.76
7815,The Friend Zone,Kristen Callihan,,2015,4.21
7816,The Rose and the Thorn,Michael J. Sullivan,356502287,2013,4.39
7817,Сумеречный дозор,"Sergei Lukyanenko, Andrew Bromfield",1401360211,2004,4.11
7818,Frostbitten,Kelley Armstrong,1841497762,2009,4.29
7819,,J.R. Ward,451475321,2015,4.35
7820,"Night Mare (Xanth, #6)",Piers Anthony,345418549,1982,3.81
7821,Low Pressure,"Sandra Brown, Stephen Lang",,2012,3.86
7822,Riptide,"Douglas Preston, Lincoln Child",3426619148,1998,3.93
7823,عائد إلى حيفا,غسان كنفاني,,1969,4.32
7824,Talon of the Silver Hawk,Raymond E. Feist,380803240,2002,4.01
7825,The Charlemagne Pursuit,Steve Berry,345485793,2008,3.88
7826,The Moon Is Down,John Steinbeck,141185538,1942,3.87
7827,Kaffir Boy: An Autobiography--The True Story of a Black Youth's Coming of Age in Apartheid South Africa,Mark Mathabane,684848287,1986,4.15
7828,The Beginner's Goodbye,Anne Tyler,307957276,2012,3.58
7829,The Story of King Arthur,"Thomas Malory, Eugène Vinaver",195019059,1860,4.1
7830,Shock Wave,Clive Cussler,743449673,1996,3.93
7831,رباعيات صلاح جاهين,"صلاح جاهين, يحيى حقي",9770148083,1963,4.43
7832,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,848809971,1915,4.32
7833,A Girl of the Limberlost,Gene Stratton-Porter,1576469115,1909,4.14
7834,The Witch with No Name,Kim Harrison,006195795X,2014,4.43
7835,,T.M. Frazier,1512038563,2015,4.24
7836,The Wings of the Dove,"Henry James, Amy Bloom, Pierre A. Walker",812967194,1901,3.81
7837,Twilight and History,Nancy Reagin,470581786,2010,4.38
7838,Lady Windermere's Fan,Oscar Wilde,140621733,1893,3.9
7839,The Hidden Messages in Water,"Masaru Emoto, David A. Thayne",743289803,2001,4.27
7840,Rumble Fish,S.E. Hinton,440975344,1975,3.77
7841,A Place Called Freedom,Ken Follett,449225151,1995,3.87
7842,Ensaio Sobre a Lucidez,"José Saramago, Margaret Jull Costa",156032732,2004,3.76
7843,The Returned,Jason Mott,778315339,2013,3.29
7844,India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,60198818,2007,4.34
7845,The Obstacle Is the Way: The Timeless Art of Turning Adversity to Advantage,Ryan Holiday,1591846358,2014,4.11
7846,The Sight,Erin Hunter,60892013,2007,4.27
7847,Bad for You,Abbi Glines,1481420763,2014,4.3
7848,The Secret River,Kate Grenville,1841959146,2005,3.79
7849,Gifted Hands: The Ben Carson Story,"Ben Carson, Cecil Murphey",310214696,1990,4.21
7850,The Little Old Lady Who Was Not Afraid of Anything,"Linda Williams, Megan Lloyd",64431835,1986,4.25
7851,The Apostle,Brad Thor,1416586571,2009,4.11
7852,The Holiness of God,R.C. Sproul,842339655,1984,4.35
7853,Wemberly Worried,Kevin Henkes,688170277,2000,4.22
7854,Born of the Night,Sherrilyn Kenyon,312942303,1996,4.21
7855,Murder Must Advertise,Dorothy L. Sayers,61043559,1933,4.21
7856,"What Remains: A Memoir of Fate, Friendship, and Love",Carole Radziwill,739458736,2005,4.16
7857,Dead Heat,Patricia Briggs,425256758,2015,4.27
7858,Sheep in a Jeep,"Nancy E. Shaw, Margot Apple",039586786X,1986,4.11
7859,Крейцерова соната,"Leo Tolstoy, Isai Kamen, Doris Lessing",812968239,1889,3.9
7860,The Way to Cook,Julia Child,679747656,1989,4.31
7861,The 20th Century Art Book,Phaidon Press,714847984,1996,3.94
7862,De toverspiegel van M.C. Escher,"Bruno Ernst, M.C. Escher, John E. Brigham",3822837032,1976,4.15
7863,ヴァンパイア騎士 9,"Matsuri Hino, Tomo Kimura",1421531720,2008,4.31
7864, ,Steve Perry,553574132,1996,3.81
7865,,"Robert Kirkman, Charlie Adlard",1607065967,2012,4.53
7866,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk!,"Al Ries, Jack Trout",887306667,1993,4.02
7867,,Jane Green,125004734X,2015,3.62
7868,The Firm,John Grisham,044021145X,1991,3.89
7869,The Consolations of Philosophy,Alain de Botton,679779175,2000,3.99
7870,,J.B. Salsbury,,2013,4.16
7871,Second Life,S.J. Watson,857520199,2015,3.24
7872,The Acid House,Irvine Welsh,393312801,1994,3.69
7873,,Seth Godin,684856360,2014,3.94
7874,"Hateship, Friendship, Courtship, Loveship, Marriage",Alice Munro,375727434,2001,4.06
7875,,Hazel Gaynor,62316869,2012,3.83
7876,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results ,"Gary Keller, Jay Papasan",1885167776,2012,4.17
7877,Reasonable Doubt: Volume 2,Whitney G.,,2014,4.14
7878,Joseph Had a Little Overcoat,Simms Taback,670878553,1977,4.12
7879,Double Act,"Jacqueline Wilson, Nick Sharratt, Sue Heap",440867592,1995,3.69
7880,Princess Mia,Meg Cabot,60724617,2007,3.82
7881,Flyy Girl,Omar Tyree,743218574,1993,4.21
7882,A Cup of Friendship,Deborah Rodriguez,174275001X,2011,3.57
7883,The Sandman: King of Dreams,"Alisa Kwitney, Neil Gaiman",811835928,2003,4.61
7884,Stephen King's N.,"Marc Guggenheim, Alex Maleev, Stephen King",785134530,2008,4.22
7885,,"Paul Pen, Simon Bruni",,2013,3.76
7886,By the Sword,Mercedes Lackey,886774632,1991,4.24
7887,Storm of the Century: An Original Screenplay,Stephen King,067103264X,1999,3.86
7888,First Rider's Call,Kristen Britain,756401933,2003,4.2
7889,Paths of Glory,Jeffrey Archer,312539517,2009,3.88
7890,Anyone But You ,Jennifer Crusie,037377138X,1996,3.8
7891,Owen,Kevin Henkes,688114490,1993,4.25
7892,The Long War,"Terry Pratchett, Stephen Baxter",006206777X,2013,3.58
7893,Arrow's Fall,Mercedes Lackey,886774004,1988,4.18
7894,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",193361501X,2005,4.31
7895,Street Magic,Tamora Pierce,590396439,2001,4.12
7896,The Curious Charms of Arthur Pepper,Phaedra Patrick,778319334,2016,3.91
7897,Incarnate,Jodi Meadows,62060759,2012,3.73
7898,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,"William Kamkwamba, Bryan Mealer",61730327,2009,4.07
7899,Rumpelstilzchen,Paul O. Zelinsky,140558640,1986,4.23
7900,The Goblin Emperor,Katherine Addison,076532699X,2014,4.05
7901,Mr. Kiss and Tell ,"Rob Thomas, Jennifer Graham",080417072X,2015,4.01
7902,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,"Adam Makos, Larry Alexander",425252868,2012,4.32
7903,,Tillie Cole,,2014,4.22
7904,Job: A Comedy of Justice,Robert A. Heinlein,345316509,1984,3.77
7905,Chomp!,Carl Hiaasen,375868429,2012,3.93
7906,The Sandman: The Dream Hunters,"Neil Gaiman, Yoshitaka Amano",1840232048,1999,4.38
7907,The Stories of John Cheever,John Cheever,375724427,1978,4.27
7908,,John Sandford,,2016,4.29
7909,The Odd Couple,Neil Simon,573613311,1965,4.02
7910,Phantoms in the Brain: Probing the Mysteries of the Human Mind,"V.S. Ramachandran, Sandra Blakeslee, Oliver Sacks",688172172,1998,4.25
7911,"Divided in Death (In Death, #18)",J.D. Robb,425197956,2004,4.32
7912,,Drew Barrymore,1101983795,2015,3.56
7913,La tregua,Mario Benedetti,9707311169,1960,4.19
7914,We Never Asked for Wings,Vanessa Diffenbaugh,055339231X,2015,3.82
7915,Every Last Word,Tamara Ireland Stone,1484705270,2015,4.2
7916,Live from New York: An Uncensored History of Saturday Night Live,"James Andrew Miller, Tom Shales",316781460,2001,4.04
7917,"Krakatoa: The Day the World Exploded: August 27, 1883 ",Simon Winchester,60838590,2003,3.86
7918,,Michelle Moran,307588653,2011,3.94
7919,Airman,Eoin Colfer,141383356,2007,4.14
7920,,"James C. Collins, Morten T. Hansen",,2011,4.07
7921,2BR02B,Kurt Vonnegut Jr.,,1962,3.93
7922,Vampire Academy: The Graphic Novel,"Richelle Mead, Emma Vieceli, Leigh Dragoon",1595144293,2011,4.11
7923,An Anthropologist on Mars: Seven Paradoxical Tales,Oliver Sacks,330343475,1995,4.18
7924,Dexter Is Delicious,Jeff Lindsay,385532350,2010,3.79
7925,Time for Bed,"Mem Fox, Jane Dyer",152010661,1993,4.16
7926,The Hollow,Jessica Verday,1416978933,2009,3.75
7927,The Akhenaten Adventure,P.B. Kerr,439670209,2004,3.76
7928,Rapunzel,Paul O. Zelinsky,525456074,1997,4.16
7929,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,"J.K. Rowling, Joel Holland",316369152,2015,4.26
7930,Only the Innocent,Rachel Abbott,,2011,4.03
7931,"The Walking Dead, Vol. 10: What We Become",Robert Kirkman,,2009,4.29
7932,Area 7,Matthew Reilly,312983220,2001,4.08
7933,A Better World,Marcus Sakey,,2014,4.15
7934,Spindle's End,Robin McKinley,441008658,2000,3.79
7935,"A Leaf on the Wind of All Hallows (Outlander, #8.5)",Diana Gabaldon,,2012,4.24
7936,Scoring Wilder,R.S. Grey,,2014,4.1
